# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# Baseline: O(e^2) non-log + O(e^2) log summed into col 2;
# O(e^3) in col 3. Loader sums col 2 + col 3.
# T (MeV)           P_int (e^2+e^3) [MeV^4] p^(2)   p^(3)
6.885255E-03        -2.214690E-43        +1.597316E-57
6.879070E-03        -2.065179E-43        +1.442886E-57
6.872890E-03        -1.925724E-43        +1.303192E-57
6.866716E-03        -1.795555E-43        +1.176958E-57
6.860547E-03        -1.674052E-43        +1.062867E-57
6.854385E-03        -1.560661E-43        +9.597703E-58
6.848227E-03        -1.454915E-43        +8.665617E-58
6.842075E-03        -1.356165E-43        +7.823380E-58
6.835929E-03        -1.264103E-43        +7.062492E-58
6.829788E-03        -1.178217E-43        +6.374874E-58
6.823653E-03        -1.098122E-43        +5.753760E-58
6.817523E-03        -1.023406E-43        +5.192674E-58
6.811399E-03        -9.536942E-44        +4.685926E-58
6.805280E-03        -8.886746E-44        +4.228163E-58
6.799167E-03        -8.280486E-44        +3.814868E-58
6.793059E-03        -7.715074E-44        +3.441597E-58
6.786956E-03        -7.187822E-44        +3.104566E-58
6.780860E-03        -6.696211E-44        +2.800297E-58
6.774768E-03        -6.237797E-44        +2.525552E-58
6.768682E-03        -5.810449E-44        +2.277631E-58
6.762602E-03        -5.412153E-44        +2.053843E-58
6.756527E-03        -5.040669E-44        +1.851860E-58
6.750458E-03        -4.694544E-44        +1.669622E-58
6.744393E-03        -4.371785E-44        +1.505172E-58
6.738335E-03        -4.071054E-44        +1.356716E-58
6.732282E-03        -3.790840E-44        +1.222889E-58
6.726234E-03        -3.529565E-44        +1.102108E-58
6.720192E-03        -3.286170E-44        +9.932047E-59
6.714155E-03        -3.059410E-44        +8.949560E-59
6.708123E-03        -2.848003E-44        +8.063476E-59
6.702097E-03        -2.651081E-44        +7.264568E-59
6.696077E-03        -2.467642E-44        +6.544246E-59
6.690062E-03        -2.296760E-44        +5.894718E-59
6.684052E-03        -2.137632E-44        +5.309126E-59
6.678047E-03        -1.989275E-44        +4.781296E-59
6.672048E-03        -1.851206E-44        +4.305542E-59
6.666055E-03        -1.722624E-44        +3.876858E-59
6.660067E-03        -1.602815E-44        +3.490403E-59
6.654084E-03        -1.491276E-44        +3.142282E-59
6.648106E-03        -1.387411E-44        +2.828528E-59
6.642134E-03        -1.290645E-44        +2.545897E-59
6.636167E-03        -1.200650E-44        +2.291256E-59
6.630206E-03        -1.116756E-44        +2.061952E-59
6.624250E-03        -1.038739E-44        +1.855449E-59
6.618299E-03        -9.660947E-45        +1.669373E-59
6.612354E-03        -8.984669E-45        +1.501943E-59
6.606414E-03        -8.355236E-45        +1.351055E-59
6.600479E-03        -7.769366E-45        +1.215300E-59
6.594550E-03        -7.224165E-45        +1.093019E-59
6.588626E-03        -6.716840E-45        +9.829964E-60
6.582708E-03        -6.244780E-45        +8.839577E-60
6.576794E-03        -5.805346E-45        +7.948045E-60
6.570886E-03        -5.396592E-45        +7.145911E-60
6.564983E-03        -5.016347E-45        +6.423975E-60
6.559086E-03        -4.662585E-45        +5.774571E-60
6.553194E-03        -4.333540E-45        +5.190310E-60
6.547307E-03        -4.027331E-45        +4.664720E-60
6.541425E-03        -3.742559E-45        +4.191839E-60
6.535549E-03        -3.477773E-45        +3.766654E-60
6.529678E-03        -3.231528E-45        +3.384301E-60
6.523812E-03        -3.002438E-45        +3.040407E-60
6.517952E-03        -2.789532E-45        +2.731236E-60
6.512097E-03        -2.591482E-45        +2.453246E-60
6.506247E-03        -2.407296E-45        +2.203349E-60
6.500402E-03        -2.236167E-45        +1.978664E-60
6.494563E-03        -2.077032E-45        +1.776828E-60
6.488729E-03        -1.929067E-45        +1.595413E-60
6.482900E-03        -1.791569E-45        +1.432332E-60
6.477076E-03        -1.663744E-45        +1.285791E-60
6.471258E-03        -1.544918E-45        +1.154123E-60
6.465444E-03        -1.434543E-45        +1.035882E-60
6.459636E-03        -1.331873E-45        +9.296502E-61
6.453834E-03        -1.236593E-45        +8.342448E-61
6.448036E-03        -1.147980E-45        +7.485390E-61
6.442244E-03        -1.065665E-45        +6.715955E-61
6.436456E-03        -9.891706E-46        +6.024824E-61
6.430674E-03        -9.181249E-46        +5.404367E-61
6.424898E-03        -8.521365E-46        +4.847382E-61
6.419126E-03        -7.908246E-46        +4.347303E-61
6.413360E-03        -7.338910E-46        +3.898529E-61
6.407598E-03        -6.809975E-46        +3.495719E-61
6.401842E-03        -6.318833E-46        +3.134144E-61
6.396092E-03        -5.862778E-46        +2.809794E-61
6.390346E-03        -5.439257E-46        +2.518772E-61
6.384605E-03        -5.045962E-46        +2.257650E-61
6.378870E-03        -4.680861E-46        +2.023382E-61
6.373140E-03        -4.341890E-46        +1.813233E-61
6.367415E-03        -4.027159E-46        +1.624807E-61
6.361695E-03        -3.735065E-46        +1.455816E-61
6.355980E-03        -3.463826E-46        +1.304268E-61
6.350270E-03        -3.212137E-46        +1.168370E-61
6.344566E-03        -2.978548E-46        +1.046546E-61
6.338866E-03        -2.761775E-46        +9.372638E-62
6.333172E-03        -2.560605E-46        +8.393713E-62
6.327483E-03        -2.373993E-46        +7.516155E-62
6.321799E-03        -2.200754E-46        +6.729700E-62
6.316120E-03        -2.040082E-46        +6.024980E-62
6.310446E-03        -1.890983E-46        +5.393527E-62
6.304777E-03        -1.752659E-46        +4.827768E-62
6.299113E-03        -1.624316E-46        +4.320833E-62
6.293455E-03        -1.505369E-46        +3.866911E-62
6.287801E-03        -1.394982E-46        +3.460261E-62
6.282153E-03        -1.292596E-46        +3.096050E-62
6.276509E-03        -1.197579E-46        +2.769863E-62
6.270871E-03        -1.109560E-46        +2.477923E-62
6.265238E-03        -1.027927E-46        +2.216487E-62
6.259610E-03        -9.522699E-47        +1.982369E-62
6.253987E-03        -8.821004E-47        +1.772874E-62
6.248369E-03        -8.170399E-47        +1.585407E-62
6.242756E-03        -7.567292E-47        +1.417487E-62
6.237148E-03        -7.008287E-47        +1.267314E-62
6.231545E-03        -6.490097E-47        +1.132989E-62
6.225947E-03        -6.009827E-47        +1.012726E-62
6.220354E-03        -5.564688E-47        +9.051171E-63
6.214766E-03        -5.152278E-47        +8.088944E-63
6.209183E-03        -4.770011E-47        +7.228229E-63
6.203605E-03        -4.415884E-47        +6.458458E-63
6.198033E-03        -4.087766E-47        +5.770271E-63
6.192465E-03        -3.783740E-47        +5.154752E-63
6.186902E-03        -3.502168E-47        +4.604452E-63
6.181344E-03        -3.241258E-47        +4.112490E-63
6.175791E-03        -2.999612E-47        +3.672684E-63
6.170244E-03        -2.775869E-47        +3.279621E-63
6.164701E-03        -2.568553E-47        +2.928365E-63
6.159163E-03        -2.376512E-47        +2.614410E-63
6.153630E-03        -2.198743E-47        +2.333865E-63
6.148102E-03        -2.034149E-47        +2.083238E-63
6.142579E-03        -1.881734E-47        +1.859341E-63
6.137061E-03        -1.740695E-47        +1.659377E-63
6.131548E-03        -1.610038E-47        +1.480756E-63
6.126040E-03        -1.489066E-47        +1.321186E-63
6.120537E-03        -1.377174E-47        +1.178765E-63
6.115039E-03        -1.273567E-47        +1.051508E-63
6.109546E-03        -1.177647E-47        +9.379513E-64
6.104057E-03        -1.088897E-47        +8.365354E-64
6.098574E-03        -1.006753E-47        +7.460388E-64
6.093095E-03        -9.307636E-48        +6.652422E-64
6.087622E-03        -8.604575E-48        +5.931569E-64
6.082153E-03        -7.953902E-48        +5.288097E-64
6.076690E-03        -7.352060E-48        +4.714153E-64
6.071231E-03        -6.795232E-48        +4.201949E-64
6.065777E-03        -6.280138E-48        +3.745012E-64
6.060328E-03        -5.803684E-48        +3.337451E-64
6.054884E-03        -5.363072E-48        +2.973885E-64
6.049445E-03        -4.955602E-48        +2.649719E-64
6.044010E-03        -4.578618E-48        +2.360613E-64
6.038581E-03        -4.230157E-48        +2.102884E-64
6.033156E-03        -3.907892E-48        +1.873042E-64
6.027737E-03        -3.609949E-48        +1.668183E-64
6.022322E-03        -3.334515E-48        +1.485629E-64
6.016912E-03        -3.079852E-48        +1.322832E-64
6.011507E-03        -2.844461E-48        +1.177792E-64
6.006107E-03        -2.626940E-48        +1.048516E-64
6.000711E-03        -2.425761E-48        +9.333453E-65
5.995321E-03        -2.239897E-48        +8.307563E-65
5.989935E-03        -2.068176E-48        +7.393534E-65
5.984554E-03        -1.909440E-48        +6.579389E-65
5.979178E-03        -1.762786E-48        +5.854347E-65
5.973807E-03        -1.627219E-48        +5.208723E-65
5.968441E-03        -1.502037E-48        +4.633738E-65
5.963079E-03        -1.386416E-48        +4.121717E-65
5.957722E-03        -1.279490E-48        +3.665980E-65
5.952370E-03        -1.180851E-48        +3.260335E-65
5.947023E-03        -1.089703E-48        +2.899199E-65
5.941681E-03        -1.005544E-48        +2.577871E-65
5.936344E-03        -9.277585E-49        +2.291866E-65
5.931011E-03        -8.559606E-49        +2.037345E-65
5.925683E-03        -7.896664E-49        +1.810964E-65
5.920360E-03        -7.284560E-49        +1.609536E-65
5.915041E-03        -6.719298E-49        +1.430423E-65
5.909728E-03        -6.197685E-49        +1.271008E-65
5.904419E-03        -5.716030E-49        +1.129325E-65
5.899115E-03        -5.271438E-49        +1.003312E-65
5.893816E-03        -4.861201E-49        +8.912506E-66
5.888521E-03        -4.482460E-49        +7.916253E-66
5.883231E-03        -4.132990E-49        +7.030602E-66
5.877946E-03        -3.810492E-49        +6.243369E-66
5.872666E-03        -3.512868E-49        +5.543858E-66
5.867391E-03        -3.238318E-49        +4.922093E-66
5.862120E-03        -2.984995E-49        +4.369584E-66
5.856854E-03        -2.751350E-49        +3.878759E-66
5.851593E-03        -2.535691E-49        +3.442635E-66
5.846336E-03        -2.336874E-49        +3.055243E-66
5.841084E-03        -2.153446E-49        +2.711176E-66
5.835837E-03        -1.984304E-49        +2.405544E-66
5.830595E-03        -1.828348E-49        +2.134244E-66
5.825357E-03        -1.684454E-49        +1.893243E-66
5.820124E-03        -1.551849E-49        +1.679297E-66
5.814896E-03        -1.429536E-49        +1.489408E-66
5.809672E-03        -1.316792E-49        +1.320847E-66
5.804453E-03        -1.212841E-49        +1.171159E-66
5.799239E-03        -1.116986E-49        +1.038440E-66
5.794029E-03        -1.028704E-49        +9.205737E-67
5.788824E-03        -9.472399E-50        +8.160270E-67
5.783624E-03        -8.722201E-50        +7.232810E-67
5.778429E-03        -8.030851E-50        +6.410070E-67
5.773238E-03        -7.393633E-50        +5.680323E-67
5.768052E-03        -6.806579E-50        +5.033050E-67
5.762870E-03        -6.265686E-50        +4.459049E-67
5.757693E-03        -5.767367E-50        +3.950155E-67
5.752521E-03        -5.308227E-50        +3.498972E-67
5.747353E-03        -4.885375E-50        +3.098931E-67
5.742190E-03        -4.495809E-50        +2.744327E-67
5.737032E-03        -4.137119E-50        +2.430062E-67
5.731878E-03        -3.806648E-50        +2.151490E-67
5.726729E-03        -3.502365E-50        +1.904770E-67
5.721585E-03        -3.222263E-50        +1.686110E-67
5.716445E-03        -2.964199E-50        +1.492372E-67
5.711310E-03        -2.726722E-50        +1.320706E-67
5.706179E-03        -2.507995E-50        +1.168683E-67
5.701054E-03        -2.306795E-50        +1.034160E-67
5.695932E-03        -2.121415E-50        +9.148982E-68
5.690815E-03        -1.950928E-50        +8.093303E-68
5.685703E-03        -1.793936E-50        +7.158767E-68
5.680596E-03        -1.649438E-50        +6.331480E-68
5.675493E-03        -1.516506E-50        +5.599112E-68
5.670394E-03        -1.394147E-50        +4.950912E-68
5.665301E-03        -1.281609E-50        +4.377341E-68
5.660211E-03        -1.178122E-50        +3.869675E-68
5.655127E-03        -1.082853E-50        +3.420636E-68
5.650047E-03        -9.951831E-51        +3.023345E-68
5.644971E-03        -9.145747E-51        +2.671831E-68
5.639900E-03        -8.404353E-51        +2.360975E-68
5.634834E-03        -7.722537E-51        +2.086076E-68
5.629772E-03        -7.095379E-51        +1.842989E-68
5.624714E-03        -6.518697E-51        +1.628030E-68
5.619662E-03        -5.988613E-51        +1.437985E-68
5.614613E-03        -5.501020E-51        +1.269946E-68
5.609570E-03        -5.052912E-51        +1.121517E-68
5.604531E-03        -4.640909E-51        +9.902611E-69
5.599496E-03        -4.262222E-51        +8.742755E-69
5.594466E-03        -3.914132E-51        +7.717973E-69
5.589440E-03        -3.594078E-51        +6.812394E-69
5.584419E-03        -3.300120E-51        +6.012616E-69
5.579403E-03        -3.029957E-51        +5.306044E-69
5.574391E-03        -2.781639E-51        +4.682051E-69
5.569383E-03        -2.553475E-51        +4.130883E-69
5.564380E-03        -2.343911E-51        +3.644261E-69
5.559381E-03        -2.151407E-51        +3.214505E-69
5.554387E-03        -1.974505E-51        +2.835209E-69
5.549398E-03        -1.812002E-51        +2.500468E-69
5.544413E-03        -1.662767E-51        +2.204830E-69
5.539432E-03        -1.525703E-51        +1.944009E-69
5.534456E-03        -1.399843E-51        +1.713865E-69
5.529484E-03        -1.284356E-51        +1.510760E-69
5.524517E-03        -1.178174E-51        +1.331636E-69
5.519554E-03        -1.080770E-51        +1.173564E-69
5.514596E-03        -9.913189E-52        +1.034177E-69
5.509642E-03        -9.092107E-52        +9.111936E-70
5.504693E-03        -8.338434E-52        +8.027795E-70
5.499748E-03        -7.646524E-52        +7.071853E-70
5.494807E-03        -7.011499E-52        +6.228873E-70
5.489871E-03        -6.428791E-52        +5.485839E-70
5.484939E-03        -5.894082E-52        +4.830818E-70
5.480012E-03        -5.403388E-52        +4.253652E-70
5.475089E-03        -4.953209E-52        +3.744938E-70
5.470171E-03        -4.540241E-52        +3.296790E-70
5.465257E-03        -4.161399E-52        +2.901922E-70
5.460348E-03        -3.813866E-52        +2.554029E-70
5.455442E-03        -3.495009E-52        +2.247583E-70
5.450542E-03        -3.202626E-52        +1.977682E-70
5.445645E-03        -2.934438E-52        +1.739962E-70
5.440754E-03        -2.688609E-52        +1.530772E-70
5.435866E-03        -2.463091E-52        +1.346392E-70
5.430983E-03        -2.256283E-52        +1.184203E-70
5.426104E-03        -2.066743E-52        +1.041377E-70
5.421230E-03        -1.893010E-52        +9.157341E-71
5.416360E-03        -1.733748E-52        +8.051306E-71
5.411494E-03        -1.587664E-52        +7.077927E-71
5.406633E-03        -1.453886E-52        +6.221617E-71
5.401776E-03        -1.331287E-52        +5.468308E-71
5.396924E-03        -1.218894E-52        +4.805667E-71
5.392075E-03        -1.115862E-52        +4.222657E-71
5.387232E-03        -1.021457E-52        +3.710242E-71
5.382392E-03        -9.350372E-53        +3.259413E-71
5.377557E-03        -8.558335E-53        +2.863079E-71
5.372726E-03        -7.832686E-53        +2.514660E-71
5.367900E-03        -7.168175E-53        +2.208432E-71
5.363078E-03        -6.559464E-53        +1.939236E-71
5.358260E-03        -6.001971E-53        +1.702683E-71
5.353447E-03        -5.491510E-53        +1.494729E-71
5.348638E-03        -5.024073E-53        +1.312127E-71
5.343833E-03        -4.595975E-53        +1.151689E-71
5.339032E-03        -4.204026E-53        +1.010623E-71
5.334236E-03        -3.845304E-53        +8.868565E-72
5.329444E-03        -3.516835E-53        +7.781159E-72
5.324657E-03        -3.216188E-53        +6.826441E-72
5.319874E-03        -2.941097E-53        +5.988121E-72
5.315095E-03        -2.689270E-53        +5.252136E-72
